user_id,recycle_actions,purchases,eco_score
783b28dd-0d73-4565-90b2-dc4f59cd81bc,1,9,34.373035769097044
45e34bd9-8712-4ab9-8b56-19b8f3509a8d,4,12,43.80396584535396
43efb332-e51c-4cf5-9aee-678cdc5ec4e1,18,15,91.39282659680802
1a8e0731-9b4f-4836-b265-488c6ddbe4c7,9,0,24.446969986824545
5295b4d1-548d-4cf2-be11-14be58a8e91b,4,12,48.784718801136066
5cd9e9d6-69d7-4ed1-8366-9119a4464330,10,13,61.92679804370742
9dd2995d-c07b-4a3e-ad43-a6e7bd8df56b,19,3,75.36908755513772
fc7d8fec-18e7-4ee5-9602-58443f1d97c7,5,7,39.36011741697799
8d9d840d-f307-4db3-8fac-b3169afaa57f,13,7,62.297959938182665
4b79b390-34e2-4ef3-8d26-4b0810084840,10,4,22.651471948471308
3e2b4731-0188-491f-9235-71a621ad6a34,6,2,28.3714183012614
f74504d1-ba62-42f1-835c-da163c1604be,2,18,58.51811440441597
e3c9a89c-ef87-4db9-af91-fe4c1c4ee4b0,15,13,100.0
98d9dea1-e0f1-4ac0-9784-d1f04b541dfe,15,11,75.46790641293666
04e9ada6-e4b5-4f1b-8637-967b1c5ddf78,15,12,100.0
8e768747-9742-451c-8cb6-05a9dc5f0eaa,13,5,81.97290995324566
e9c3dd5d-eff9-42cc-9a3b-fcb59bf1b7ea,0,7,16.528697722370485
4e6de430-fe4d-4bf6-8937-372680c233ea,13,3,39.12431571163414
c07195f9-60c1-4e5f-8630-fe7bd7e64b86,3,18,65.63717316066833
0d2e3fc6-899f-4c7c-8d8e-510504a3323f,2,11,41.02489427785395
17f2fe6f-230d-4798-bf23-be439fc5823e,3,2,2.581121898783006
5c75870d-3717-468c-bb01-c89461b8a936,7,7,31.669663604401116
21c3925d-53ea-4b6d-b60e-652d19611da7,9,4,39.76355237253103
0d6a4a13-4d10-4043-9312-04e6afb4743a,10,4,39.09623070048432
cfff6582-77ed-4ded-b3fd-dddc5a9a8d1f,15,12,99.84431423899726
a92cadc9-0a9e-4971-9460-168cad56f92a,0,1,1.0
8c3308a0-2c67-404c-9bbd-7d715f5c8df7,12,10,76.20924674433596
c1924edf-ec81-4da3-a112-fe4eacb93365,14,18,96.45631686822715
64f7d1aa-f049-461b-aaf2-830074367822,14,6,72.39498229704284
241b84ab-fbec-4688-89e3-527a5d11b5da,13,12,96.1284297740514
27a31883-5361-459d-8150-7b4ce40fa797,1,9,31.077930831661064
97d5b820-b8ec-4af1-8e6a-a1a79e840efb,8,15,93.93744643047674
7e896de6-7704-4497-a184-2358a7558276,6,14,71.79655875950101
8656c195-668c-4cce-95ea-4bee9a59969f,9,9,58.51612403877313
5a6fd691-cbeb-44bd-9913-b06aa600752a,3,2,1.0
f524d55c-222f-43f4-b3bf-b42c42bf33fe,2,2,1.0
0f14ec26-527f-4525-bdd7-9eb73976d90b,13,16,100.0
24b83526-ec09-4d4c-aa5e-c07d267c7323,18,7,83.52036916801707
3e87aea1-c5e1-422c-ba37-6152c84dd823,3,16,61.31043752861476
f9804d63-a19d-44fb-abe6-0d287b9797b0,11,18,97.72001466263937
86dca045-1d13-4163-86b3-c0f04844550c,4,17,64.06597688386829
2d5717d8-97e9-4398-a409-db1f01b132db,2,8,30.12364309581459
65ff1baa-f06d-441f-b43e-0cc0f9f1d009,15,13,99.70726568638352
1a2ea239-5644-4ff0-adff-2784919fd644,19,7,88.47164919970794
68e5fc0d-9ed7-42a3-9fa7-7ce5f620fa6e,11,9,64.96984306404167
5f4307c4-34b9-42d9-936f-04315abc69a5,13,15,100.0
b8dcd461-897b-42dc-a821-6a5f23c32937,14,12,73.9762792519682
bea8504d-fc86-49e9-86e4-0a98d91263ec,7,4,24.551212692759258
3861c9f7-677b-4716-bd54-bf4fc44bb806,17,2,72.08809264478505
97e76cc2-cf47-44c0-aaf5-f4985578f2ec,6,9,57.44587127577494
b197bf87-04f8-4ba4-9c8e-df65f177ccc0,16,4,68.09799757028432
b58becec-b525-4508-a344-b36d2cc883a8,12,9,70.02205451549848
0bdf6ddc-5328-460a-a9f6-0a6172cf141a,13,7,82.24326458432908
2b43508c-2378-4f35-8855-6584e0d10c01,5,15,87.34170933181491
6e0a43ab-3f8f-4e9d-8e1c-b458bcc3d931,3,10,50.07906264826551
9b110b57-9427-475f-85d0-90a45745e48b,13,8,63.2524388201955
6ddf399f-b815-4834-814b-2b354c9c987c,17,7,99.37536081675017
6df07814-b5c1-44a7-a60f-2cfe1c284d45,10,16,100.0
1ae27f83-6d0d-4622-8e85-0450e407224d,7,1,1.0
391c4684-4186-437a-b3ba-45b4fe65cd2b,0,17,66.55431915176192
2b8c9bd4-33d2-4348-bcbb-41217ece99cf,15,2,71.72787442401268
078a0a80-178f-4503-9acf-b2731cda4dd8,11,12,77.18502343994854
b49568a2-a826-4200-937b-bc376a706432,5,5,25.99425409691708
69b18f2c-95b5-4879-86c2-0d81d4f26900,11,8,65.51103435426032
42c3d797-3d4a-4fe5-9d79-89384d418c9c,6,7,31.116548421841426
7c3eb732-4852-4385-b905-67f130cf95cd,5,11,77.64144517015717
2fa10728-dd7b-405f-bcd4-64928588bc46,17,3,89.18083525998782
70ffb899-a215-499e-ae00-d27fd9c2a56e,8,13,84.56041792559836
71432018-6c88-4d39-9bb0-93860f931c80,16,12,100.0
f3740cbb-e5d6-489d-ae2d-e3dae7eb0479,5,19,76.142780968099
0da10e51-0135-4802-ab54-e9c47b3b5e7f,2,3,3.11789340925469
51a6ba81-5372-4955-bd2d-1092f97ae4f0,14,12,94.6444829763975
3b26301e-038a-493c-b6dd-b708bd55e129,2,2,3.433583880304844
10135b6c-19e1-44c2-8bcf-f33b6b1a5b39,0,9,29.693389499477696
225b05ae-c58b-48b8-b1fb-3210d6075ba2,3,14,66.38521112280299
e343409c-3bdc-4d7d-86a3-cd8e011e4c18,4,5,29.23811264107772
31ffff84-c132-4331-9c55-1884b5a2a6d6,9,17,96.7827549020281
aec28292-fd93-4e92-b0e8-01e901bb77ac,15,14,100.0
4fae6589-def7-4ab0-8e7c-0c17ef5cf11a,7,0,4.7680267379881265
dfbfa602-e0c3-40ea-a544-635dbb4ed902,9,4,26.80726858590452
a6a63f7f-9ed2-4347-9f76-dec63879b5c2,12,4,50.680383787063924
86275803-7ceb-4bdc-9dc3-6ef6ba65e121,18,12,100.0
c9c1b30d-cdfd-49d4-ad4d-193be1e7ae58,5,19,80.82050349874375
7a178292-9646-462a-bea4-d40a3ca230a8,2,19,77.67518956536652
e27129d3-26b6-439a-8a16-60d068ad8623,5,3,20.381074111202523
a13cfaa9-08b1-4a50-afc0-e939343d9c11,18,5,94.34997079281374
3b112df4-e240-46f7-af80-e9560a56db47,2,14,57.78075551215784
1ac7efd2-b4d8-46ed-b156-b43eb1ed26d0,15,12,100.0
d9e0330c-0a14-46d0-9e23-39ef0acd9e1a,14,5,71.01223893838453
810cebd1-7893-4f27-b883-1d4089cc81ef,3,15,62.100307046107325
c521d1e6-ca05-461a-a8c9-1b33dc6c27bf,5,10,44.66644712117908
7b2ed6fb-de54-4a5c-892a-65cedea2ba18,2,11,38.22577974358187
2c1db463-a70b-4187-82e1-aa88c93619de,6,19,86.39856420703971
74f2246f-22bf-4a22-9973-2854938ed695,3,18,87.40037822738333
1876678b-fd89-4fe2-a8d6-e54adbe39008,11,5,35.34737077498814
8de83ffe-634d-4532-a5b4-72493a996f47,9,19,94.80513707644923
8bd46de8-5ce6-404f-986e-6a126b714cb9,9,17,96.30676132353237
c2b3354f-9f37-4451-8b68-602bf0da40d6,16,10,99.8403487079449
d7dc9c86-feae-4c6a-89c9-2daa8eaa7a49,1,3,18.237722724132663
b672a5f7-9b2e-4961-89a7-17589a4b70dd,12,1,42.54967682126944
9b0d642f-3b84-4c13-9534-468b9deeaa12,2,4,7.573230580178051
ad78c374-b0f5-47fb-ac8f-a7d0bac58d38,12,5,44.798231668119946
89fe86f6-5d16-4c71-9b77-8c3b4e6bff87,13,1,45.12586318424718
50130e39-243a-4d80-952c-a6ea7dc20a7f,0,11,17.93197421971076
8ccefe5b-5e68-4e0a-9552-de6a1417bb89,8,19,100.0
59950558-e396-4cee-bf55-87b9183d5468,14,19,99.74877637037258
0c352346-0848-470d-bcc7-cc0207f68d9c,4,2,4.510922655554828
c02ba7ba-e24d-4134-a07e-b473aa6743ef,9,8,48.0310098367331
cedfcb85-b6b6-4feb-a210-133151e2edf8,16,19,100.0
67a0e6db-aa10-4c93-b147-88d7113cc5ba,6,8,62.77576493916412
98679a52-3feb-46ce-b624-c462f784d89b,14,14,91.36041149051479
ae8376dc-50b8-457e-a9bd-0fb71f69d032,4,1,9.497458528353793
27286226-3d8d-4730-8faa-bb8dee9e34ff,7,18,92.98600112714882
3b594427-3c92-4164-85d1-2f4ccad6ecad,8,18,96.61684519403526
0946d8f3-ca4f-4f11-b8be-6d2661923515,4,1,7.509804173832116
886d07ba-6e27-40bc-aa94-23d81904a82e,16,15,100.0
fa5d3242-2d17-4732-9ef0-0817ec733f94,11,16,92.735626140371
da93a34c-69e4-4426-95c0-64fbc62a66af,6,0,11.167659895576032
c26f036a-15f5-4c54-8762-d8b313996e7b,12,9,64.48365337338234
fb827299-8ef4-43b8-81d7-bb8b8479ac64,3,17,71.93507412762591
99fd5d6a-3300-4719-99c3-09a0a2044a40,1,11,39.18912263401721
8e166c4d-a491-4c7c-bfe6-abc60124f330,7,11,53.51934523779606
c50c2834-26db-471c-8e47-05f0389af12e,9,0,30.54748636449139
09069c1c-c3de-4b91-ae5f-decdb3c958b5,1,6,12.299830879969749
5d6419a3-53b0-46b0-a996-313e105c21f8,9,9,65.39300579981551
24111a72-8263-46e4-b2e2-4b65d6b79f75,7,9,48.02417449904449
96d7c95d-e177-4616-9784-dc4d15fea630,0,5,4.912168110244556
8be6f9b1-dd06-4b4d-9569-437aff2642be,5,14,60.76004263648853
d081fe4b-13af-4611-91d8-51c5205dd150,12,7,73.11857031276296
966e53ee-3717-4479-b2d0-7dc5f7438d79,18,6,100.0
eaae2845-bd6f-43a7-ac25-0c301c7db3f9,11,16,87.02579086207967
3a9ebe54-ad27-4d40-9a78-a0cbb0e6d0b3,5,14,65.95584325439022
8ab3bac7-296a-486f-894f-f5b474c9de05,8,17,95.14902394185724
4f8ea119-3d9a-41a7-86e4-06165edcd8cf,15,6,64.34744068872982
eb6b4320-8b19-4ebd-84f2-1eaa155ce1b7,16,3,70.72709972277215
6f2b2295-ae6f-4a53-9b77-f7fae0b3b013,3,0,1.0
9c44cb52-8dd5-4769-9870-eb1aafd12b58,13,9,97.13170524355704
f980af1c-009a-48b8-a9f8-1f34362bfea1,13,7,53.984400228719046
888126f0-7a12-44d2-b3f5-72e9d88df292,2,17,74.44514910705462
b59efc8c-b26b-4339-9ced-cd354578d9b0,18,16,100.0
0a98ea7a-4b93-44b3-8b53-de7ccdb7b67f,14,4,70.10056552485662
dabc836c-d41b-48e1-9d51-25588adb7ddc,5,16,64.93035512890394
8bd8c82d-0351-4a1f-817d-d1932a61ef6f,13,5,72.86475558482249
d07e20ef-b476-410c-8de4-4e0f82eca308,16,4,71.8996161483144
d63a593f-9041-46e8-b6dd-8562e7f24f00,8,16,82.73217521687829
0907bb7a-63e9-4245-a48a-06e0887b54a8,4,6,31.20044372507238
4e06fd7e-45ec-4450-8d7a-ded4ec4017b1,10,10,58.46144464784935
f1bc2ea8-1d4b-414e-8cc0-6363dbcd4ce9,6,8,52.87053613631427
cbadbe1b-c353-46f3-b7fd-55c4e4b7af08,10,6,61.0585518288666
4ae2ecc3-2a79-40a4-b298-fd87ce779fba,17,11,100.0
8029449c-515c-4510-b8f9-c865f6d74e84,2,11,45.043165503352085
4ecff8d1-dfa7-43f1-8804-0fab77a82c45,2,7,30.32927335170822
ea4b206e-9913-41ff-b3b7-57a87dfed56b,16,19,100.0
6a3bd69b-6d47-4d57-aa7e-8fd19f78fd60,3,6,32.465315546145575
e8fcba10-6745-4a6c-a567-4605ff4c72e2,0,18,52.736811320561365
bee68afa-c4d0-4eb4-8c26-497308aecd81,17,1,51.98107163471475
60cf02e9-66c1-4e44-a8ef-eefb238ca82e,10,19,100.0
bd49a618-c253-49fb-877b-db5ea5026d2b,1,12,33.315702867522255
a62f377e-b828-4b8a-a532-33da91b8deb7,9,12,52.59261106809779
f12fd9c9-240d-40d8-90af-a3c3d6212eae,11,10,68.83430620518529
32db6da0-0c62-4b16-9bc4-e1a501bce19e,0,0,1.6389732399944816
cc0181cc-04af-4762-bb95-4efcfa794b19,0,19,57.082436290553986
9a577ee3-6183-49e2-a956-308fc58d7fa4,16,6,80.25781078391566
e669ea54-78f0-4cf8-8be0-2f662b220916,14,15,91.62222195974219
84d5457e-ebd1-4fa9-b98f-a82aa6c96115,6,4,29.09780204142953
49ecabf8-51b8-4fd5-8df6-f7f8aec0b76f,12,15,98.39600176419066
0ea2307e-3375-4300-80f0-18fb6b005a64,4,9,39.820999523978635
124c3a68-c4d3-4d14-99e1-66315232f923,0,14,49.715665582884235
db2a38fd-9a49-44a2-81c5-e28210f0ced2,2,8,30.94137454770103
c2f50e67-2efb-4e25-bdb6-4327f5b046d0,13,6,63.09948167837534
766ae4c5-3ee4-4379-a45d-4620c623193c,18,18,88.72127793585733
1a8a6ce8-9222-4eca-806d-57abb3e402fd,12,12,77.39409183561706
268c02d5-d1c3-4739-a88b-4637f2d1b26d,14,5,69.18346111811216
1bcb6b5a-d899-440d-b31c-274b9aae27db,4,8,33.001319530305
cdef3156-ada2-489d-a24d-e3461448d8a9,10,8,62.54322556053217
b7f132f2-ce61-4852-bc79-92464ed22bf0,12,5,68.97493390030263
0d1a690e-fa06-4768-8ef5-f628c65bbe93,5,9,46.87675219248007
a4398483-2bc2-4e7c-9ff8-365bcdb25da1,10,18,94.70327180729083
cddca2b0-e0a3-42ca-9bb9-40bfde6d2d63,4,2,1.0
488b091e-af18-4331-9d29-b4e08781b4fa,0,12,27.598384362478107
f74e216f-5750-4cc7-8620-66430ce9fb0c,16,14,89.41717540726938
6a6889b0-2c56-495a-9525-551a3ac314b6,4,19,78.28998433913524
48ebacc5-3daa-4e62-a242-9943dbb2af3f,7,15,72.32993107908356
bfe480f2-e556-4909-9d0b-dbf3af429291,6,11,59.88556182895333
4921dffa-8c1a-4f8a-979a-c853998092b3,8,4,61.156600464101565
098c2e0f-b44d-4754-90de-b3b0f3a8e78f,6,0,20.952636638578568
fa2dc9ea-9254-4eb0-96ae-a56432a50bc5,15,16,88.96295764221489
9ee02135-45c1-43cc-a169-9ca8215bb0b6,16,15,100.0
dbd10e0f-7912-4fb3-9da4-7429f868b871,0,17,57.794295936064074
9b133f70-da62-4724-ae4d-383d83a91881,19,0,68.81576089260038
a8cb5b32-d144-4625-ad35-14e4c74585c7,12,17,95.65605952432782
67bd0b02-ff9b-454d-9c76-757610dc7ad6,9,0,24.97414403734194
d3ef1061-518b-4652-b8c0-dca34ee1ea55,1,15,48.95341034488374
6784ab2f-60c3-48c5-8679-e5e6fa8c8864,19,6,89.96283367199145
f8a97980-3916-4cf4-bfd4-9d5b798d94e7,12,18,100.0
2acfd77e-d94d-42d1-a86c-3573737a2425,18,7,88.64039843099206
9f58941f-94f7-4ca6-be8a-225a598e7a39,9,2,41.359232793090044
30ab48b9-e7e6-44c9-a04a-4d004db93d8c,4,9,25.116320614365854
457aa14d-4d01-472b-8889-11353508e056,8,4,32.29894293674262
b1eaea6e-cf68-445b-80ce-8d07369fe913,10,6,63.190977173091234
cc6916ae-464b-4723-81bc-21f44951a32f,3,15,77.71523701546545
12be7007-df87-48d4-9ab9-e9f7808a7a2d,9,4,42.64066635060648
946d6213-669b-4ca9-9608-51a8c43a9b55,3,8,48.57297260997871
efaf83b7-9769-40ac-9feb-ae8568f7b6c6,18,13,100.0
3de0956a-8053-4512-90bd-e3131d7ddf1e,18,6,81.131743985897
ce6f8626-27d7-47a5-ae4e-805611608e23,9,8,54.06822205662324
45bb79a7-22fe-448f-8f54-dd67edd88e5d,1,7,17.08980885840355
1a7e38b9-6b74-408f-81db-32c2bb991f59,4,10,37.57955524504635
695a7877-efcf-439b-8706-6af999fdb968,15,4,52.313856112494136
92c05e88-0eee-4b7d-8927-7efe2a932811,5,16,62.225477908547866
966f82e2-503f-478b-ae22-8ff980fbd01b,8,6,41.99640324716828
8844ee0a-291d-426e-9185-17190983082d,3,3,16.73198638601668
11330474-1a3d-400f-87c4-c09c258d8f43,15,19,100.0
1218215a-ec97-4a2b-925d-4fce595f5179,16,18,100.0
ee85c526-69a8-446a-8b6d-02de107e6f4c,10,10,84.10076469461066
bd9697bf-6b23-4214-b46d-2d3be73ff5c9,2,0,4.194373775412012
95a35024-4b16-410d-9265-acd8bd643441,0,5,1.0
0cec2593-2db1-4645-a521-c8162d44e324,14,17,100.0
2a79e15a-4e6b-407c-8b60-7b5324b9e350,15,6,66.95458782642632
e2a81c3f-63e7-4cc6-9e92-3ddfedd4b0ef,19,18,99.72469634721426
dec392f0-8000-4881-8ce2-972c563db4ae,11,8,68.48508026667554
b9000174-90dd-45d1-b5ca-53e352cdc159,12,5,61.07927213259853
a38c9e76-d587-4a4e-a5b7-f098bbf5ad40,2,14,65.71371477152799
84340f4b-5cae-4f0f-acbd-3375af9f420e,6,16,77.09906542622183
0ad339b8-a7b9-4a0b-8e2a-201c71f8701a,14,4,57.37229724806619
53039da1-454d-49ec-bb02-85862d040a71,5,2,16.866892273360726
bd36f30b-98c7-4961-bb78-fd471863b22f,16,16,92.36682914775406
69cd962a-2ceb-4d9c-9328-6871376c676c,13,9,63.164089786907056
ebdda12a-82ba-4c83-a621-e5dc79ed23a5,17,16,100.0
d4a6ad72-5d8c-460e-8930-2d4b508a94a0,10,5,48.99942895276888
5606b783-5691-4aa8-82af-de4ec49cf365,18,13,100.0
e4a4d578-9732-4c25-b43c-aaf108c91a89,3,13,48.84821365329977
9c46efe3-8511-4752-a6aa-120d95d9f60c,1,8,24.760522989062807
7438e265-8a1a-4ee7-a5cf-5c86e76355c6,16,15,88.42712187959907
efc9eeff-be8f-4f0c-8929-7aef9e759697,7,6,32.938348893425506
a228092d-b573-4978-bd28-1275f4d95641,6,0,15.74963120995269
d2b1b29d-1ff9-42c6-97ea-b5704afd7e79,14,0,48.17611535606494
62701e7a-e184-4d21-90ea-c4f04710948a,15,0,50.22566381568987
a5fb2cf6-4e32-4e51-9ea2-2c4115e78b20,10,0,30.44614224676752
127cf374-560b-483e-be1f-7590a9c304e6,17,6,83.92153199207259
956c3b44-0753-4d18-a229-169762199b94,9,3,34.03318462509956
4d4e2c72-88a7-495d-a701-0bbab0d9a4fc,0,1,1.0
c590ea89-8a40-44ba-991d-6eaea3b3433f,3,18,57.43166118257895
2b070a8f-f480-4478-b0ae-d38d53d43e78,11,8,74.78573669499843
ec4d97ee-46ed-4c4f-b4d4-15ec5d7c32a6,3,11,46.20169121252392
b415c3f1-f69e-4cf3-9020-d7c3db283a90,7,18,92.56563687396623
baeec248-2e06-4769-be72-d22a6f44ae74,8,13,73.94124342542327
79c44d2a-f19f-4e7c-8618-d923da2bb172,18,17,87.90802253895538
0832a2f6-144a-492d-9821-79d6b7817fae,5,17,98.59800635491027
881ecb7d-e137-4ac9-9a37-66e49c9703e2,14,3,51.62043679065144
62148857-158a-4d58-85ae-7cc6eb40246f,4,12,45.84228217646915
223949ee-5d7a-411b-98b5-077cb84f2fd6,3,15,67.69681011098154
3fcfea65-507f-4e53-b79c-ad43c1193e22,0,15,66.18450534823718
694baae0-9a20-46d4-8de8-6a5992c267dc,19,2,81.82477403431685
32680ce1-b5fa-4661-aad7-523e00d5ac3b,7,12,67.4531610600656
8b243fbb-1e46-4e7f-b7c2-5cc4502180cb,5,14,73.20304780993828
00a67f77-6808-418f-a1ba-2851c1669d58,18,9,89.65501514361468
ba69d163-ab7c-4dc5-b856-0a75e362dcf8,17,1,61.835854377135874
fd2e48f1-6630-4af2-9827-7697e0545755,5,4,24.628959548755642
fbe223c7-93ea-4df2-b0b8-e58e02616d83,18,6,73.79371293074286
69e4bf13-91f9-4b7e-a3ea-6aeb8dd4ab05,7,16,94.12048174470112
6e59a127-0988-43c4-97cf-dee0656fb62d,14,16,98.50495176548601
b3649355-3d53-457a-863a-d4acae871a06,10,11,57.43209544090752
5988a84b-8f0e-40c2-9d35-d9457e5655c5,19,1,66.9799464682502
f12c9bbc-4848-4c0f-899c-fe92c156b7c3,0,11,39.509433142918795
9d0a5954-0b2e-40d7-9670-9f16cedc5849,4,15,71.13356922816492
1cdae73e-8325-462a-8095-5b57d497e560,18,10,100.0
8216c516-3e3e-4b3d-a70a-88a29a09f65e,8,15,79.92274795026002
3a6a6e14-c50c-4828-b33a-074e8212c45b,5,13,42.11714526179919
24a8f165-8b5e-4c12-851a-9f7e3d22f510,12,10,64.9818312088631
3c0289ac-9415-43e8-874c-b38e47ef9e5b,18,4,85.10585881227328
6a1c6cf1-c535-49cc-98f5-57373a1a7836,11,15,86.31368865149415
5a463c55-d481-4d18-bf65-0ee2e446ab53,12,11,98.4128864808977
3892ca04-bd72-44e9-8591-a58aa16a5ac3,11,14,95.9797259862336
e43e385e-8990-45c4-bcec-7e721a355e1d,13,4,60.33760706394278
